aj,Zazao
al,Yalahatan
am,Jamaican Creole
an,Janday
ao,Yanyuwa
aq,Yaqay
as,New Caledonian Javanese
at,Jakati
au,Yaur
ax,Jambi Malay
ay,Yan-nhangu
az,Jawe
be,Judeo-Berber
bj,Arandai
bk,Barikewa
bn,Nefusa
bo,Lojban
br,Jofotek-Bromnya
bt,Jabutí
bu,Jukun Takum
bw,Yawijibaya
cs,Jamaican Country Sign Language
ct,Krymchak
da,Jad
dg,Jadgali
dt,Judeo-Tat
eb,Jebero
ee,Jerung
eg,Jeng
eh,Jeh
ei,Yei
ek,Jeri Kuo
el,Yelmek
en,Dza
er,Jere
et,Manem
eu,Jonkor Bourmataguil
gb,Ngbee
gk,Gwak
go,Ngomba
hi,Jehai
hs,Jhankot Sign Language
ia,Jina
ib,Jibu
ic,Tol
id,Bu
ie,Jilbe
ig,Jingulu
ih,Shangzhai
ii,Jiiddu
il,Jilim
im,Jimjimen
io,Jiamao
iq,Guanyinqiao
it,Jita
iu,Youle Jinuo
iv,Shuar
iy,Buyuan Jinuo
je,Jeju
jr,Zhár
ka,Kaera
ko,Kubo
kr,Koro (India)
ku,Labir
le,Ngile
ls,Jamaican Sign Language
ma,Dima
mb,Zumbun
mc,Machame
md,Yamdena
mi,Jimi
ml,Jumli
mn,Makuri Naga
mr,Kamara
mw,Mouwase
mx,Western Juxtlahuaca Mixtec
na,Jangshung
nd,Jandavra
ng,Yangman
ni,Janji
nj,Yemsa
nl,Rawat
ns,Jaunsari
ob,Joba
od,Wojenaka
or,Jorá
os,Jordanian Sign Language
ow,Jowulu
pr,Judeo-Persian
px-pro,Proto-Japonic
px-ryu-pro,Proto-Ryukyuan
qr,Jaqaru
ra,Jarai
rb,Judeo-Arabic
rr,Jiru
ru,Japrería
sl,Japanese Sign Language
ua,Júma
ub,Wannu
uc,Jurchen
ud,Worodougou
uh,Hone
uk,Wapan
ul,Jirel
um,Jumjum
un,Juang
uo,Jiba
up,Hupdë
ur,Jurúna
us,Jumla Sign Language
ut,Jutish
uu,Ju
uw,Wãpha
uy,Juray
v,Javanese
vd,Javindo
vn,Caribbean Javanese
wi,Jwira-Pepesa
ye,Judeo-Yemeni Arabic
yy,Jaya
a,Georgian
aa,Karakalpak
ab,Kabyle
ac,Jingpho
ad,Kadara
ae,Ketangalan
af,Katso
ag,Kajaman
ah,Fer
ai,Karekare
aj,Jju
ak,Kayapa Kallahan
am,Kamba
ao,Kassonke
ap,Bezhta
aq,Capanahua
ar-pro,Proto-Karen
aw,Old Javanese
ax,Kao
ay,Kamayurá
ba,Kalarko
bb,Kaxuyana
bc,Kadiwéu
bd,Kabardian
be,Kanju
bh,Camsá
bi,Kaptiau
bj,Kari
bk,Grass Koiari
bm,Iwal
bn,Kare (Africa)
bo,Keliko
bp,Kabiyé
bq,Kamano
br,Kafa
bs,Kande
bt,Gabadi
bu,Kabutra
bv,Kamberataro
bw,Kaiep
bx,Ap Ma
bz,Duhwa
ca,Khanty
cb,Kawacha
cc,Lubila
cd,Ngkâlmpw Kanum
ce,Kaivi
cf,Ukaan
cg,Tyap
ch,Vono
ci,Kamantan
cj,Kobiana
ck,Kalanga
cl,Kala
cm,Tar Gula
cn,Nubi
co,Kinalakna
cp,Kanga
cq,Kamo
cr,Katla
cs,Koenoem
ct,Kaian
cu,Kikami
cv,Kete
cw,Kabwari
cx,Kachama-Ganjule
cy,Korandje
cz,Konongo
da,Worimi
dc,Kutu
dd,Yankunytjatjara
de,Makonde
df,Mamusi
dg,Seba
dh,Tem
di,Kumam
dj,Karamojong
dk,Numee
dl,Tsikimba
dm,Kagoma
dn,Kunda
dp,Kaningdon-Nindem
dq,Koch
dr,Karaim
dt,Kuy
du,Kadaru
dv,Kado
dw,Koneraw
dx,Kam
dy,Keder
dz,Kwaja
ea,Kabuverdianu
eb,Kélé
ec,Keiga
ed,Kerewe
ee,Eastern Keres
ef,Kpessi
eg,Tese
eh,Keak
ei,Kei
ej,Kadar
ek,Q'eqchi
el,Kela-Yela
em,Kemak
en,Kenyang
eo,Kakwa
ep,Kaikadi
eq,Kamar
er,Kera
es,Kugbo
et,Ket
eu,Akebu
ev,Kanikkaran
ew,Kewa
ex,Kukna
ey,Kupia
ez,Kukele
fa,Kodava
fb,Kolami
fc,Konda-Dora
fd,Korra Koraga
fe,Kota (India)
ff,Koya
fg,Kudiya
fh,Kurichiya
fi,Kannada Kurumba
fj,Kemiehua
fk,Kinnauri
fl,Kung
fn,Kuk
fo,Koro (West Africa)
fp,Korwa
fq,Korku
fr,Kachchi
fs,Bilaspuri
ft,Kanjari
fu,Katkari
fv,Kurmukar
fw,Kharam Naga
fx,Kullu Pahari
fy,Kumaoni
fz,Koromfé
g,Kongo
ga,Koyaga
gb,Kawe
gd,Kataang
ge,Komering
gf,Kube
gg,Kusunda
gi,Selangor Sign Language
gj,Gamale Kham
gk,Kaiwá
gl,Kunggari
gm,Karipúna
gn,Karingani
go,Krongo
gp,Kaingang
gq,Kamoro
gr,Abun
gs,Kumbainggar
gt,Somyev
gu,Kobol
gv,Karas
gw,Karon Dori
gx,Kamaru
gy,Kyerung
ha,Khasi
hb,Lü
hc,Tukang Besi North
hd,Bädi Kanum
he,Korowai
hf,Khuen
hh,Kehu
hi-kho-pro,Proto-Khoe
hi-kun,ǃKung
hj,Kuturmi
hl,Lusi
hn,Khandeshi
ho,Khotanese
hp,Kapauri
hq,Koyra Chiini
hr,Kharia
hs,Kasua
ht,Khamti
hu,Nkhumbi
hv,Khvarshi
hw,Khowar
hx,Kanu
hy,Ekele
hz,Keapara
i,Kikuyu
ia,Kim
ib,Koalib
ic,Kickapoo
id,Koshin
ie,Kibet
if,Eastern Parbate Kham
ig,Kimaama
ih,Kilmeri
ii,Kitsai
ij,Kilivila
il,Kariya
im,Tofa
io,Kiowa
ip,Sheshi Kham
iq,Kosadle
is,Kis
it,Agob
iv,Kimbu
iw,Northeast Kiwai
ix,Khiamniungan Naga
iy,Kirikiri
iz,Kisi
j,Kwanyama
ja,Mlap
jb,Q'anjob'al
jc,Coastal Konjo
jd,Southern Kiwai
je,Kisar
jg,Khmu
jh,Khakas
ji,Zabana
jj,Khinalug
jk,Highland Konjo
jl,Kham
jm,Kháng
jn,Kunjen
jo,Harijan Kinnauri
jp,Eastern Pwo
jq,Western Keres
jr,Kurudu
js,East Kewa
jt,Phrae Pwo
ju,Kashaya
jx,Ramopa
jy,Erave
jz,Bumthangkha
k,Kazakh
ka,Kakanda
kb,Kwerisa
kc,Odoodee
kd,Kinuku
ke,Kakabe
kf,Kalaktang Monpa
kg,Mabaka Valley Kalinga
kh,Khün
ki,Kagulu
kj,Kako
kk,Kokota
kl,Kosarek Yale
km,Kiong
kn,Kon Keu
ko,Karko
kp,Koko-Bera
kq,Kaiku
kr,Kir-Balar
ks,Kirfi
kt,Koi
ku,Tumi
kv,Kangean
kw,Teke-Kukuya
kx,Kohin
ky,Guugu Yimidhirr
kz,Kaska
l,Greenlandic
la,Klamath-Modoc
lb,Kiliwa
lc,Kolbila
ld,Gamilaraay
le,Kulung
lf,Kendeje
lg,Tagakaulu Kalagan
lh,Weliki
li,Kalumpang
lj,Khalaj
lk,Kono (Nigeria)
ll,Kagan Kalagan
lm,Kolom
ln,Kalenjin
lo,Kapya
lp,Kamasa
lq,Rumu
lr,Khaling
ls,Kalasha
lt,Nukna
lu,Klao
lv,Maskelynes
lw,Lindu
lx,Koluwawa
ly,Kalao
lz,Kabola
m,Khmer
ma,Konni
mb,Kimbundu
mc,Southern Kam
md,Madukayang Kalinga
me,Bakole
mf,Kare (New Guinea)
mg,Kâte
mh,Kalam
mi,Kami
mj,Kumarbhag Paharia
mk,Limos Kalinga
ml,Tanudan Kalinga
mm,Kom (India)
mn,Awtuw
mo,Kwoma
mp,Gimme
mq,Kwama
mr,Northern Kurdish
ms,Kamasau
mt,Kemtuik
mu,Kanite
mv,Karipúna Creole French
mw,Kumu
mx,Waboda
my,Koma
mz,Khorasani Turkish
n,Kannada
na,Kanakuru
nb,Lubuagan Kalinga
nd,Konda
ne,Kankanaey
nf,Mankanya
ni,Kanufi
nj,Akatek
nk,Kuranko
nl,Keninjal
nm,Kanamari
no,Kono (Sierra Leone)
np,Kwanja
nq,Kintaq
nr,Kaningra
ns,Kensiu
nt,Katukina
nu,Kono (Guinea)
nv,Tabo
nx,Kendayan
ny,Kanyok
nz,Kalamsé
o,Korean
oa,Konomala
oc,Kpati
od,Kodi
oe,Kacipo-Balesi
of,Kubi
og,Cogui
oh,Koyo
oi,Komi-Permyak
ok,Konkani
ol,Kol (New Guinea)
oo,Konzo
op,Waube
oq,Kota (Gabon)
os,Kosraean
ot,Lagwan
ou,Koke
ov,Kudu-Camo
ow,Kugama
oy,Koyukon
oz,Korak
pa,Kutto
pb,Mullu Kurumba
pc,Curripaco
pd,Koba
pe,Kpelle
pf,Komba
pg,Kapingamarangi
ph,Kplang
pi,Kofei
pj,Karajá
pk,Kpan
pl,Kpala
pm,Koho
pn,Kepkiriwát
po,Ikposo
pp,Paku Karen
pq,Korupun-Sela
pr,Korafe-Yegha
ps,Tehit
pt,Karata
pu,Kafoa
pv,Komi-Zyrian
pw,Kobon
px,Mountain Koiari
py,Koryak
pz,Kupsabiny
qa,Mum
qb,Kovai
qc,Doromu-Koki
qd,Koy Sanjaq Surat
qe,Kalagan
qf,Kakabai
qg,Khe
qh,Kisankasa
qi,Koitabu
qj,Koromira
qk,Kotafon Gbe
ql,Kyenele
qm,Khisa
qn,Kaonde
qo,Eastern Krahn
qp,Kimré
qq,Krenak
qr,Kimaragang
qs,Northern Kissi
qt,Klias River Kadazan
qu,Seroa
qv,Okolod
qw,Kandas
qx,Mser
qy,Koorete
qz,Korana
r,Kanuri
ra,Kumhali
rb,Karkin
rc,Karachay-Balkar
rd,Kairui-Midiki
re,Panará
rf,Koro (Vanuatu)
rh,Kurama
ri,Krio
rj,Kinaray-a
rk,Kerek
rl,Karelian
rm,Krim
rn,Sapo
ro-pro,Proto-Kru
rp,Korop
rr,Kru'ng
rs,Kresh
ru,Kurukh
rv,Kavet
rw,Western Krahn
rx,Karon
ry,Kryts
rz,Sota Kanum
s,Kashmiri
sa,Shuwa-Zamani
sb,Shambala
sc,Southern Kalinga
sd,Tolai
se,Kuni
sf,Bafia
sg,Kusaghe
si,Krisa
sj,Uare
sk,Kansa
sl,Kumalu
sm,Kumba
sn,Kasiguranin
so,Kofa
sp,Kaba
sq,Kwaami
sr,Borong
ss,Southern Kissi
st,Winyé
su,Khamyang
sv,Kusu
sw,S'gaw Karen
sx,Kedang
sy,Kharia Thar
sz,Kodaku
ta,Katua
tb,Kambaata
tc,Kholok
td,Kokata
tf,Kwami
tg,Kalkatungu
th,Karanga
ti,North Muyu
tj,Plapo Krumen
tk,Kaniet
tl,Koroshi
tm,Kurti
tn,Karitiâna
to,Kuot
tp,Kaduo
tq,Katabaga
tr,Kota Marudu Tinagas
ts,South Muyu
tt,Ketum
tu,Kituba
tv,Eastern Katu
tw,Kato
tx,Kaxararí
ty,Kango
tz,Juǀ'hoan
u,Kurdish
ub,Kutep
uc,Kwinsu
ud,Auhelawa
ue,Kuman
uf,Western Katu
ug,Kupa
uh,Kushi
ui,Kuikúro
uj,Kuria
uk,Kepo'
ul,Kulere
um,Kumyk
un,Kunama
uo,Kumukio
up,Kunimaipa
uq,Karipuna
us,Kusaal
ut,Kutenai
uu,Upper Kuskokwim
uv,Kur
uw,Kpagua
ux,Kukatja
uy,Kuuku-Ya'u
uz,Kunza
va,Bagvalal
vb,Kubu
vc,Kove
vd,Kui (Indonesia)
ve,Kalabakan
vf,Kabalai
vg,Kuni-Boazi
vh,Komodo
vi,Kwang
vj,Psikye
vk,Korean Sign Language
vl,Brek Karen
vm,Kendem
vn,Border Kuna
vo,Dobel
vp,Kompane
vq,Geba Karen
vr,Kerinci
vt,Lahta Karen
vu,Yinbaw Karen
vv,Kola
vw,Wersing
vx,Parkari Koli
vy,Yintale Karen
vz,Tsakwambo
w,Cornish
wa,Dâw
wb,Baa
wc,Likwala
wd,Kwaio
we,Kwerba
wf,Kwara'ae
wg,Sara Kaba Deme
wh,Kowiai
wi,Awa-Cuaiquer
wj,Kwanga
wk,Kwak'wala
wl,Kofyar
wm,Kwambi
wn,Kwangali
wo,Kwomtari
wp,Kodia
wq,Kwak
wr,Kwer
ws,Kwese
wt,Kwesten
wu,Kwakum
wv,Sara Kaba Náà
ww,Kwinti
wx,Khirwar
wz,Kwadi
xa,Kairiru
xb,Krobu
xc,Khonso
xd,Brunei Malay
xe,Kakihum
xf,Manumanaw Karen
xh,Karo
xi,Keningau Murut
xj,Kulfa
xk,Zayein Karen
xl,Nepali Kurux
xm,Northern Khmer
xn,Kanowit
xo,Kanoé
xp,Wadiyara Koli
xq,Smärky Kanum
xr,Koro (New Guinea)
xs,Kangjia
xt,Koiwat
xu,Kui (India)
xv,Kuvi
xw,Konai
xx,Likuba
xy,Kayong
xz,Kerewo
y,Kyrgyz
ya,Kwaya
yb,Butbut Kalinga
yc,Kyaka
yd,Karey
ye,Krache
yf,Kouya
yg,Keyagana
yh,Karok
yi,Kiput
yj,Karao
yk,Kamayo
yl,Kalapuya
ym,Kpatili
yn,Karolanos
yo,Kelon
yp,Kang
yq,Kenga
yr,Kuruáya
ys,Baram Kayan
yt,Kayagar
yu,Western Kayah
yv,Kayort
yw,Kudmali
yx,Rapoisi
yy,Kambaira
yz,Kayabí
za,Western Karaboro
zb,Kaibobo
zc,Bondoukou Kulango
zd,Kadai
ze,Kosena
zf,Da'a Kaili
zg,Kikai
zh,Dongolawi
zi,Kelabit
zj,Coastal Kadazan
zk,Kazukuru
zl,Kayeli
zm,Kais
zn,Kokola
zo,Kaningi
zp,Kaidipang
zq,Kaike
zr,Karang
zs,Sugut Dusun
zt,Tambunan Dusun
zu,Kayupulau
zv,Komyandaret
zw,Kariri
zx,Kamarian
zy,Kango-Sua
zz,Kalabra
a,Latin
aa,Lapuyan Subanun
ab,Linear A
ac,Lacandon
ad,Ladino
ae,Pattani
af,Lafofa
ag,Langi
ah,Lahnda
ai,Lambya
aj,Lango (Uganda)
ak,Laka
am,Lamba
an,Laru
ap,Kabba-Laka
aq,Qabiao
ar,Larteh
as,Gur Lama
au,Laba
aw,Lauje
ax,Tiwa
ay,Lama Bai
az,Aribwatsa
b,Luxembourgish
bb,Label
bc,Lakkia
be,Lak
bf,Tinani
bg,Laopang
bi,La'bi
bj,Ladakhi
bk,Central Bontoc
bl,Libon Bikol
bm,Lodhi
bn,Lamet
bo,Laven
bq,Wampar
br,Northern Lorung
bs,Libyan Sign Language
bt,Lachi
bu,Labu
bv,Lavatbura-Lamusong
bw,Tolaki
bx,Lawangan
by,Lamu-Lamu
bz,Lardil
cc,Legenyem
cd,Lola
ce,Loncong
cf,Lubu
ch,Luchazi
cl,Lisela
cm,Tungag
cp,Western Lawa
cq,Luhu
cs,Lisabata-Nuniali
da,Kla
db,Idun
dd,Luri (Nigeria)
dg,Lenyima
dh,Lamja-Dengsa-Tola
dj,Lemoro
dk,Leelau
dl,Kaan
dm,Landoma
dn,Láadan
do,Loo
dp,Tso
dq,Lufu
ea,Lega-Shabunda
eb,Lala-Bisa
ec,Leco
ed,Lendu
ee,Lyélé
ef,Lelemi
eh,Lenje
ei,Lemio
ej,Lengola
ek,Leipon
el,Lele (Congo)
em,Nomaande
en,Honduran Lenca
eo,Leti (Cameroon)
ep,Lepcha
eq,Lembena
er,Lenkau
es,Lese
et,Lesing-Gelimi
eu,Kara (New Guinea)
ev,Lamma
ew,Ledo Kaili
ex,Luang
ey,Lemolang
ez,Lezgi
fa,Lefa
fn,Lingua Franca Nova
g,Luganda
ga,Lungga
gb,Laghu
gg,Lugbara
gh,Laghuu
gi,Lengilu
gk,Neverver
gl,Wala
gm,Lega-Mwenga
gn,Opuuo
gq,Logba
gr,Lengo
gt,Pahi
gu,Longgu
gz,Ligenza
ha,Laha (Vietnam)
hh,Laha (Indonesia)
hi,Lahu Shi
hl,Lahul Lohar
hn,Lahanan
hp,Lhokpu
hs,Mlahsö
ht,Lo-Toga
hu,Lahu
i,Limburgish
ia,West-Central Limba
ib,Likum
ic,Hlai
id,Nyindrou
ie,Likila
if,Limbu
ig,Ligbi
ih,Lihir
ii,Lingkhim
ij,Ligurian
ik,Lika
il,Lillooet
io,Liki
ip,Sekpele
iq,Libido
ir,Liberian English
is,Lisu
iu,Logorik
iv,Livonian
iw,Col
ix,Liabuku
iy,Banda-Bambari
iz,Libinza
ja,Golpa
je,Rampi
ji,Laiyolo
jl,Li'o
jp,Lampung Api
jw,Yirandali
jx,Yuru
ka,Lakalei
kb,Kabras
kc,Kucong
kd,Lakondê
ke,Kenyi
kh,Lakha
ki,Laki
kj,Remun
kl,Laeko-Libuat
km,Kalaamaya
kn,Lakon
ko,Khayo
kr,Päri
ks,Kisa
kt,Lakota
ku,Kungkari
ky,Lokoya
la,Lala-Roba
lb,Lolo
lc,Lele (Guinea)
ld,Ladin
le,Lele (New Guinea)
lf,Hermit
lg,Lole
lh,Lamu
li,Teke-Laali
lj,Ladji-Ladji
lk,Lelak
ll,Lilau
lm,Lasalimu
ln,Lele (Chad)
lo,Khlor
lp,North Efate
lq,Lolak
ls,Lithuanian Sign Language
lu,Lau
lx,Lauan
ma,East Limba
mb,Merei
mc,Limilngan
md,Lumun
me,Pévé
mf,South Lembata
mg,Lamogai
mh,Lambichhong
mi,Lombi
mj,West Lembata
mk,Lamkang
ml,Raga
mn,Lambadi
mo,Lombard
mp,Limbum
mq,Lamatuka
mr,Lamalera
mu,Lamenu
mv,Lomaiviti
mw,Lake Miwok
mx,Laimbue
my,Laboya
mz,Lumbee
n,Lingala
na,Langbashe
nb,Mbalanhu
nd,Lun Bawang
nh,Lanoh
ni,Daantanai'
nj,Linngithigh
nl,South Central Banda
nm,Langam
nn,Lorediakarkar
no,Lango (Sudan)
ns,Lamnso'
nu,Longuda
nw,Lanima
o,Lao
oa,Loloda
ob,Lobi
oc,Inonhan
od,Berawan
oe,Saluan
of,Logol
og,Logo
oh,Narim
oi,Lomakka
oj,Lou
ok,Loko
ol,Mongo
om,Looma
on,Malawi Lomwe
oo,Lombo
op,Lopa
oq,Lobala
or,Téén
os,Loniu
ot,Lotuko
ou,Louisiana Creole French
ov,Lopi
ow,Tampias Lobu
ox,Loun
oz,Lozi
pa,Lelepa
pe,Lepki
pn,Long Phuri Naga
po,Lipo
px,Lopit
ra,Rara Bakati'
rc,Northern Luri
re,Laurentian
rg,Laragia
ri,Marachi
rk,Loarki
rl,Lari
rm,Marama
rn,Lorang
ro,Laro
rr,Southern Lorung
rt,Larantuka Malay
rv,Larevat
rz,Lemerig
sa,Lasgerdi
sd,Lishana Deni
se,Lusengo
sh,Lish
si,Lashi
sl,Latvian Sign Language
sm,Saamia
so,Laos Sign Language
sp,Panamanian Sign Language
sr,Aruop
ss,Lasi
st,Trinidad and Tobago Sign Language
sy,Mauritian Sign Language
t,Lithuanian
tc,Middle Chinese
tg,Latgalian
ti,Leti (Indonesia)
tn,Latundê
to,Olutsotso
ts,Lutachoni
tu,Latu
u,Luba-Katanga
ua,Luba-Kasai
uc,Aringa
ud,Ludian
ue,Luvale
uf,Laua
ui,Luiseño
uj,Luna
uk,Lunanakha
ul,Olu'bo
um,Luimbi
un,Lunda
uo,Luo
up,Lumbu
uq,Lucumi
ur,Laura
us,Mizo
ut,Lushootseed
uu,Lumba-Yakkha
uv,Luwati
uy,Luhya
uz,Southern Luri
v,Latvian
va,Maku'a
vi,Lawi
vk,Lavukaleve
vu,Levuka
wa,Lwalu
we,Lewo Eleng
wg,Wanga
wh,White Lachi
wl,Eastern Lawa
wm,Laomian
wo,Luwo
ws,Malawian Sign Language
wt,Lewotobi
wu,Lawu
ww,Lewo
ya,Layakha
yg,Lyngngam
yn,Luyana
zh,Literary Chinese
zl,Litzlitz
zn,Leinong Naga
zz,Laz
aa,San Jerónimo Tecóatl Mazatec
ab,Yutanduchi Mixtec
ad,Madurese
ae,Bo-Rukul
af,Mafa
ag,Magahi
ai,Maithili
aj,Jalapa de Díaz Mazatec
ak,Makasar
am,Mam
an,Mandingo
ap-ata-pro,Proto-Atayalic
ap-bms,Banyumasan
ap-pro,Proto-Austronesian
aq,Chiquihuitlán Mazatec
as,Maasai
at,Matlatzinca
au,Huautla Mazatec
av,Sateré-Mawé
aw,Mampruli
ax,North Moluccan Malay
az,Central Mazahua
ba,Higaonon
bb,Western Bukidnon Manobo
bc,Macushi
bd,Dibabawon Manobo
be,Molale
bf,Baba Malay
bh,Mangseng
bi,Ilianen Manobo
bj,Nadëb
bk,Malol
bl,Maxakalí
bm,Ombamba
bn,Macaguán
bo,Mbo (Cameroon)
bp,Wiwa
bq,Maisin
br,Nukak Makú
bs,Sarangani Manobo
bt,Matigsalug Manobo
bu,Mbula-Bwazza
bv,Mbulungish
bw,Maring
bx,Sepik Mari
by,Memoni
bz,Amoltepec Mixtec
ca,Maca
cb,Machiguenga
cc,Bitur
cd,Sharanahua
ce,Itundujia Mixtec
cf,Matsés
cg,Mapoyo
ch,Maquiritari
ci,Mese
cj,Mvanip
ck,Mbunda
cl,Macaguaje
cm,Kristang
cn,Masana
co,Coatlán Mixe
cp,Makaa
cq,Ese
cr,Menya
cs,Mambai
cu,Cameroon Mambila
cv,Minanibai
cw,Mawa
cx,Mpiemo
cy,South Watut
cz,Mawan
da,Mada (Nigeria)
db,Morigi
dc,Male
dd,Mbum
de,Bura Mabang
df,Moksha
dg,Massalat
dh,Maguindanao
di,Mamvu
dj,Mangbetu
dk,Mangbutu
dl,Maltese Sign Language
dm,Mayogo
dn,Mbati
dp,Mbala
dq,Mbole
dr,Mandar
ds,Maria
dt,Mbere
du,Mboko
dv,Santa Lucía Monteverde Mixtec
dw,Mbosi
dx,Dizin
dy,Maale
dz,Suruí Do Pará
ea,Menka
eb,Ikobi-Mena
ec,Mara
ed,Melpa
ee,Mengen
ef,Megam
eg,Mea
eh,Southwestern Tlaxiaco Mixtec
ei,Midob
ej,Meyah
ek,Mekeo
el,Central Melanau
em,Mangala
en,Mende
eo,Kedah Malay
ep,Miriwung
eq,Merey
er,Meru
es,Masmaje
et,Mato
eu,Motu
ev,Mano
ew,Maaka
ey,Hassaniya
ez,Menominee
fa,Pattani Malay
fb,Bangka
fc,Mba
fd,Mendankwe-Nkwen
fe,Mauritian Creole
ff,Naki
fg,Mixifore
fh,Matal
fi,Wandala
fj,Mefele
fk,North Mofu
fl,Putai
fm,Marghi South
fn,Cross River Mbembe
fo,Mbe
fp,Makassar Malay
fq,Moba
fr,Marrithiyel
fs,Mexican Sign Language
ft,Mokerang
fu,Mbwela
fv,Mandjak
fw,Mulaha
fx,Melo
fy,Mayo
fz,Mabaan
g,Malagasy
ga,Middle Irish
gb,Mararit
gc,Morokodo
gd,Moru
ge,Mango
gf,Maklew
gg,Mpongmpong
gh,Makhuwa-Meetto
gi,Jili
gj,Abureni
gk,Mawes
gl,Maleu-Kilenge
gm,Mambae
gn,Mbangi
go,Meta'
gp,Eastern Magar
gq,Malila
gr,Mambwe-Lungu
gs,Manda (Tanzania)
gt,Mongol
gu,Mailu
gv,Matengo
gw,Matumbi
gy,Mbunga
gz,Mbugwe
h,Marshallese
ha,Manda (India)
hb,Mahongwe
hc,Mocho
hd,Mbugu
he,Besisi
hf,Mamaa
hg,Margu
hi,Ma'di
hj,Mogholi
hk,Mungaka
hl,Mauwake
hm,Makhuwa-Moniga
hn,Mòcheno
ho,Mashi
hp,Balinese Malay
hq,Mandan
hs,Buru (Indonesia)
ht,Mandahuaca
hu,Taraon
hw,Mbukushu
hx,Lhao Vo
hy,Ma'anyan
hz,Mor (Austronesian)
i,Maori
ia,Miami
ib,Atatláhuca Mixtec
ic,Mi'kmaq
id,Mandaic
ie,Ocotepec Mixtec
if,Mofu-Gudur
ig,San Miguel el Grande Mixtec
ih,Chayuco Mixtec
ii,Chigmecatitlán Mixtec
ij,Mungbam
ik,Mikasuki
il,Peñoles Mixtec
im,Alacatlatzala Mixtec
in,Minangkabau
io,Pinotepa Nacional Mixtec
ip,Apasco-Apoala Mixtec
iq,Miskito
ir,Isthmus Mixe
it,Southern Puebla Mixtec
iu,Cacaloxtepec Mixtec
iw,Akoye
ix,Mixtepec Mixtec
iy,Ayutla Mixtec
iz,Coatzospan Mixtec
jb,Makalero
jc,San Juan Colorado Mixtec
jd,Northwest Maidu
je,Muskum
jg,Monguor
ji,Kim Mun
jj,Mawak
jk,Matukar
jl,Mandeali
jm,Medebur
jn,Mebu
jo,Malankuravan
jp,Malapandaram
jq,Malaryan
jr,Malavedan
js,Miship
jt,Sawriya Paharia
ju,Manna-Dora
jv,Mannan
jw,Karbi
jx,Mahali
jy,Mahican
jz,Majhi
k,Macedonian
ka,Mbre
kb,Mal Paharia
kc,Siliput
ke,Mawchi
kf,Miya
kg,Mak (China)
kh-asl-pro,Proto-Aslian
kh-ban-pro,Proto-Bahnaric
kh-kat-pro,Proto-Katuic
kh-khm-pro,Proto-Khmuic
kh-kmr-pro,Proto-Khmeric
kh-mkm,Middle Khmer
kh-mmn,Middle Mon
kh-mnc-pro,Proto-Monic
kh-mvi,Middle Vietnamese
kh-okm,Old Khmer
kh-pal-pro,Proto-Palaungic
kh-pea-pro,Proto-Pearic
kh-pkn-pro,Proto-Pakanic
kh-pro,Proto-Mon-Khmer
kh-vie-pro,Proto-Vietic
ki,Dhatki
kj,Mokilese
kk,Byep
kl,Mokole
km,Moklen
kn,Kupang Malay
ko,Mingang Doso
kp,Moikodi
kq,Bay Miwok
kr,Malas
ks,Silacayoapan Mixtec
kt,Vamale
ku,Konyanka Maninka
kv,Mafea
kx,Cinamiguin Manobo
ky,East Makian
kz,Makasae
l,Malayalam
la,Tamambo
lb,Mbule
lc,Caolan
le,Manambu
lf,Mal
lh,Mape
li,Malimpung
lj,Miltu
lk,Ilwana
ll,Malua Bay
lm,Mulam
ln,Malango
lo,Mlomp
lp,Bargam
lq,Western Maninkakan
lr,Vame
ls,Masalit
lu,To'abaita
lv,Mwotlap
lw,Moloko
lx,Malfaxal
lz,Malaynon
ma,Mama
mb,Momina
mc,Michoacán Mazahua
md,Maonan
me,Mae
mf,Mundat
mg,North Ambrym
mh,Mehináku
mi,Musar
mj,Majhwar
mk,Mukha-Dora
ml,Man Met
mm,Maii
mn,Mamanwa
mo,Mangga Buang
mp,Musan
mq,Aisi
mr,Western Xiangxi Miao
mt,Malalamai
mu,Mmaala
mv,Miriti
mw,Emae
mx,Madak
my,Migaama
mz,Mabaale
n,Mongolian
na,Mbula
nb,Muna
nc,Manchu
nd,Mondé
ne,Naba
nf,Mundani
ng,Eastern Mnong
nh,Mono (Congo)
ni,Manipuri
nj,Munji
nk,Mandinka
nl,Tiale
nm,Mapena
nn,Southern Mnong
np,Min Bei
nq,Minriq
nr,Mono (California)
ns,Mansi
nt,Maykulan
nu,Mer
nv,Rennellese
nw,Mon
nx,Manikion
ny,Manyawa
nz,Moni
oa,Mwan
oc,Mocoví
od,Mobilian
oe,Montagnais
og,Mongondow
oh,Mohawk
oi,Mboi
oj,Monzombo
ok,Morori
om,Monimbo
oo,Monom
op,Mopan Maya
oq,Mor (Papuan)
or,Moro
os,Moore
ot,Barí
ou,Mogum
ov,Mojave
ow,Moi (Congo)
ox,Molima
oy,Shekkacho
oz,Mukulu
pa,Mpoto
pb,Mullukmulluk
pc,Mangarayi
pd,Machinere
pe,Majang
pg,Marba
ph,Maung
pi,Mpade
pj,Martu Wangka
pk,Mbara (Chad)
pl,Middle Watut
pm,Yosondúa Mixtec
pn,Mindiri
po,Miu
pp,Migabac
pq,Matís
pr,Vangunu
ps,Dadibi
pt,Mian
pu,Makuráp
pv,Mungkip
pw,Mapidian
